marca,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
,318,223953.0,90.0,2007-02-01,diesel,grey,estate,True,False,False,,False,False,True,False,4200.0,2018-04-01
BMW,530,241412.0,190.0,,diesel,,estate,True,,False,,True,False,True,True,12000.0,2018-04-01
BMW,320,145981.0,122.0,2013-07-01,diesel,,estate,True,True,False,,True,True,True,False,15800.0,2018-04-01
BMW,520,176695.0,135.0,,diesel,grey,estate,True,True,True,,True,True,True,True,15600.0,2018-04-01
,320,147073.0,122.0,2013-12-01,diesel,black,,True,,False,,True,False,True,True,14900.0,2018-04-01
,320,136931.0,135.0,2013-06-01,diesel,grey,estate,True,True,False,,True,False,True,True,15200.0,2018-04-01
BMW,320,207811.0,122.0,2013-08-01,diesel,black,,False,True,False,False,True,False,True,False,6700.0,2018-04-01
BMW,525,151272.0,160.0,2012-06-01,diesel,black,,True,True,False,False,True,False,True,True,19000.0,2018-04-01
BMW,330,180401.0,190.0,2013-10-01,diesel,white,,False,True,True,,True,,True,True,14300.0,2018-04-01
BMW,335,120723.0,230.0,2014-09-01,diesel,brown,estate,True,True,True,,True,True,True,,26800.0,2018-04-01
,525,260969.0,150.0,,diesel,black,estate,True,True,True,False,True,True,True,True,13800.0,2018-04-01
BMW,518,157790.0,100.0,2014-07-01,diesel,silver,estate,True,True,False,,True,,True,,12700.0,2018-04-01
BMW,525,169163.0,160.0,,diesel,silver,,False,True,True,,True,False,True,True,16900.0,2018-04-01
BMW,520,127896.0,135.0,,diesel,,,False,True,True,,True,,True,True,19800.0,2018-04-01
BMW,535,110978.0,230.0,2014-11-01,diesel,black,estate,True,,True,,True,False,True,,29600.0,2018-04-01
BMW,520,124484.0,135.0,,diesel,white,,False,True,False,,True,False,True,True,18000.0,2018-04-01
BMW,520,184724.0,120.0,2014-02-01,diesel,grey,estate,True,True,True,,True,False,True,True,17400.0,2018-04-01
BMW,320,191216.0,135.0,2013-01-01,diesel,silver,,False,True,False,,False,True,True,,11300.0,2018-04-01
,318,148986.0,100.0,2014-01-01,diesel,black,estate,True,True,False,,False,False,True,False,12300.0,2018-04-01
BMW,520,161618.0,120.0,,diesel,black,estate,True,True,False,False,False,False,True,False,13300.0,2018-04-01
BMW,535,124409.0,230.0,2013-09-01,diesel,silver,,False,True,True,True,False,,True,True,25300.0,2018-04-01
BMW,520,152917.0,100.0,2014-05-01,diesel,grey,estate,True,,False,,True,True,True,False,8600.0,2018-04-01
BMW,320,126425.0,120.0,,diesel,,estate,False,True,False,,False,False,True,False,13000.0,2018-04-01
BMW,525,289547.0,145.0,,diesel,blue,estate,True,True,True,,False,True,True,,8100.0,2018-04-01
,520,178789.0,137.0,2013-01-01,diesel,black,estate,True,True,False,,True,False,True,True,12300.0,2018-04-01
BMW,535,103658.0,230.0,,diesel,grey,estate,True,True,True,True,True,False,True,True,30100.0,2018-04-01
BMW,520,194522.0,120.0,2012-10-01,diesel,grey,estate,True,True,False,,False,,True,False,12100.0,2018-04-01
BMW,320,196992.0,110.0,2007-07-01,diesel,silver,estate,True,True,True,False,False,False,True,True,5400.0,2018-04-01
BMW,318,173233.0,105.0,2014-05-01,diesel,grey,estate,False,True,False,False,True,False,True,,11800.0,2018-04-01
,320,182351.0,135.0,2014-05-01,diesel,brown,estate,False,True,False,,False,False,True,False,9600.0,2018-04-01
BMW,318,164454.0,100.0,2013-07-01,diesel,black,estate,True,True,False,,False,True,True,,10700.0,2018-04-01
BMW,520,137042.0,120.0,,diesel,grey,estate,True,True,False,,False,False,True,False,12900.0,2018-04-01
BMW,320,99171.0,135.0,2013-07-01,diesel,grey,estate,False,,True,True,False,,True,,15500.0,2018-04-01
BMW,330,171792.0,190.0,2012-11-01,diesel,silver,estate,False,True,True,,True,,True,True,19200.0,2018-04-01
BMW,316,43100.0,85.0,,diesel,black,estate,False,True,False,,False,False,True,False,15000.0,2018-04-01
BMW,530,175235.0,190.0,,diesel,white,estate,True,True,False,False,True,True,True,True,25100.0,2018-04-01
BMW,320,140991.0,135.0,,diesel,black,estate,False,True,False,,False,False,True,False,14000.0,2018-04-01
BMW,530,95860.0,190.0,,diesel,brown,estate,True,True,True,True,True,False,True,True,27700.0,2018-04-01
,520,158574.0,120.0,2012-07-01,diesel,black,estate,True,True,False,,False,False,True,False,12700.0,2018-04-01
,525,111098.0,160.0,,diesel,blue,estate,False,True,False,,False,False,True,True,17700.0,2018-04-01
BMW,318,144547.0,105.0,2015-03-01,diesel,black,estate,True,True,False,,True,True,True,True,15700.0,2018-04-01
,320,120632.0,135.0,2013-08-01,diesel,grey,estate,False,False,False,,False,False,True,True,12600.0,2018-04-01
BMW,320,110887.0,120.0,,diesel,grey,estate,False,True,True,False,True,True,True,True,17300.0,2018-04-01
BMW,320,163108.0,135.0,,diesel,grey,,False,False,False,,True,False,True,False,11300.0,2018-04-01
BMW,318,166667.0,100.0,,diesel,brown,,True,True,False,,False,False,True,True,10800.0,2018-04-01
BMW,520,163299.0,140.0,2014-09-01,diesel,white,estate,True,True,False,False,True,True,True,False,18100.0,2018-04-01
,316,165418.0,85.0,2013-09-01,diesel,blue,estate,False,False,False,,True,,True,,11300.0,2018-04-01
,530,143062.0,190.0,,diesel,blue,,True,True,False,,False,False,True,True,16500.0,2018-04-01
BMW,320,107697.0,120.0,,diesel,blue,,True,True,False,,False,False,True,,14400.0,2018-04-01
BMW,520,362024.0,110.0,2006-07-01,diesel,black,estate,False,True,False,False,False,False,True,False,5000.0,2018-04-01
BMW,318,223140.0,100.0,2014-02-01,diesel,black,,False,,False,,True,False,True,False,9300.0,2018-04-01
BMW,320,170500.0,135.0,2012-12-01,diesel,black,estate,True,,False,,False,False,True,False,10100.0,2018-04-01
,318,179647.0,100.0,2013-11-01,diesel,black,estate,True,True,False,,True,,True,True,12700.0,2018-04-01
BMW,320,179338.0,120.0,2013-06-01,diesel,black,estate,False,True,False,,False,False,True,True,12000.0,2018-04-01
BMW,520,91973.0,120.0,,diesel,blue,,True,True,True,,True,False,True,False,15000.0,2018-04-01
BMW,520,148770.0,120.0,2014-02-01,diesel,blue,,True,True,False,,True,False,True,True,16700.0,2018-04-01
BMW,520,71483.0,135.0,2013-11-01,diesel,black,estate,False,True,False,False,False,,True,False,20800.0,2018-04-01
BMW,520,153102.0,140.0,,diesel,,estate,True,True,True,,True,False,True,False,19800.0,2018-04-01
BMW,330,155620.0,190.0,2013-09-01,diesel,white,,True,True,False,,True,True,True,True,19500.0,2018-04-01
BMW,318,125677.0,100.0,,diesel,blue,,True,True,False,False,False,False,True,False,10900.0,2018-04-01
BMW,520,144930.0,120.0,,diesel,beige,estate,True,True,False,False,True,False,True,False,12700.0,2018-07-01
BMW,320,142622.0,135.0,,diesel,black,estate,True,True,False,,True,True,True,False,14000.0,2018-04-01
BMW,520,171008.0,120.0,2009-08-01,diesel,black,,False,True,False,,False,False,True,False,6800.0,2018-04-01
BMW,320,160805.0,135.0,,diesel,white,estate,False,True,False,,True,True,True,True,12300.0,2018-04-01
BMW,316,139390.0,85.0,,diesel,black,,False,True,False,,False,True,True,,10200.0,2018-04-01
BMW,530,314985.0,173.0,,diesel,blue,estate,True,True,True,False,True,False,True,True,7600.0,2018-04-01
,316,220183.0,85.0,,diesel,grey,estate,False,True,False,,False,False,True,False,8900.0,2018-04-01
BMW,520,174658.0,135.0,2013-11-01,diesel,blue,estate,True,True,False,,True,False,True,True,19000.0,2018-04-01
,520,190092.0,135.0,2013-12-01,diesel,white,estate,False,True,True,False,True,True,True,True,17800.0,2018-04-01
BMW,318,160571.0,100.0,2014-04-01,diesel,black,,False,True,False,,False,False,True,,10900.0,2018-04-01
BMW,320,85070.0,135.0,,diesel,white,estate,False,False,False,,False,False,False,False,16500.0,2018-04-01
,318,167600.0,100.0,2012-02-01,diesel,silver,,False,,False,,False,False,True,False,7800.0,2018-04-01
BMW,M550,184733.0,280.0,,diesel,silver,,True,True,False,True,True,True,True,True,24800.0,2018-04-01
BMW,520,289174.0,120.0,,diesel,grey,,True,,False,,False,,True,False,6800.0,2018-04-01
,318,147992.0,105.0,2012-04-01,diesel,white,,False,False,False,,False,False,False,False,8400.0,2018-04-01
BMW,320,151501.0,120.0,2014-05-01,diesel,black,,False,,False,,True,False,True,True,14200.0,2018-04-01
BMW,520,300178.0,120.0,2009-03-01,diesel,white,estate,True,True,False,,True,False,True,True,7300.0,2018-04-01
BMW,320,166496.0,135.0,,diesel,black,,False,,False,,True,False,True,True,14000.0,2018-04-01
BMW,320,46701.0,135.0,,diesel,white,,False,True,False,,False,False,True,True,19600.0,2018-04-01
BMW,525,115902.0,160.0,2012-07-01,diesel,grey,estate,False,True,False,,True,False,True,False,15800.0,2018-04-01
BMW,525,136581.0,160.0,,diesel,black,estate,True,True,False,False,True,True,True,True,16500.0,2018-04-01
BMW,316,80589.0,85.0,,diesel,white,estate,False,,False,,False,False,True,False,13200.0,2018-04-01
,318,179537.0,105.0,2013-02-01,diesel,black,,True,,True,,True,True,True,False,11800.0,2018-04-01
BMW,520,143633.0,135.0,,diesel,white,,True,True,False,,True,False,True,True,14900.0,2018-04-01
BMW,530,241112.0,190.0,2012-08-01,diesel,blue,estate,True,True,False,,True,False,True,True,11100.0,2018-04-01
,M550,184507.0,280.0,,diesel,silver,,True,True,False,True,True,True,True,True,26900.0,2018-04-01
BMW,520,174319.0,120.0,,diesel,grey,estate,True,True,False,,False,False,True,True,13400.0,2018-04-01
,320,103034.0,135.0,2012-10-01,diesel,brown,estate,False,True,False,False,False,False,True,,14500.0,2018-04-01
BMW,M550,184955.0,280.0,2012-09-01,diesel,silver,estate,True,True,False,,True,True,True,True,23800.0,2018-04-01
BMW,320,156741.0,135.0,2014-06-01,diesel,black,estate,False,True,False,,True,False,True,,13900.0,2018-04-01
BMW,525,130588.0,160.0,2015-05-01,diesel,black,estate,False,True,False,,False,False,False,True,14300.0,2018-04-01
BMW,318,161449.0,105.0,2013-08-01,diesel,,,False,True,False,False,False,False,True,,8900.0,2018-04-01
BMW,320,108993.0,120.0,2013-06-01,diesel,,,False,,False,,True,True,True,False,14300.0,2018-04-01
BMW,M550,145348.0,280.0,2014-07-01,diesel,blue,estate,False,True,False,,True,True,True,True,37100.0,2018-04-01
,320,135980.0,120.0,,diesel,grey,estate,True,True,False,,True,,True,False,15000.0,2018-04-01
BMW,330,135564.0,190.0,2014-06-01,diesel,white,estate,True,True,True,,False,False,True,,17400.0,2018-04-01
BMW,525,166872.0,160.0,2012-11-01,diesel,grey,estate,True,True,False,,True,,True,True,13700.0,2018-04-01
BMW,320,200160.0,120.0,2011-06-01,diesel,blue,,False,True,False,,False,False,True,,8200.0,2018-04-01
BMW,520,142887.0,120.0,2012-10-01,diesel,,estate,True,True,False,,False,False,True,True,14500.0,2018-04-01
BMW,320,143806.0,135.0,2014-06-01,diesel,black,,False,True,False,,True,,True,,15200.0,2018-04-01
,525,115097.0,160.0,2013-11-01,diesel,black,estate,True,True,False,False,True,False,True,True,14300.0,2018-04-01
BMW,320,240562.0,130.0,,diesel,black,estate,True,True,True,,True,True,True,,7000.0,2018-04-01
BMW,316,81817.0,85.0,,diesel,grey,estate,False,False,False,False,False,False,True,,16700.0,2018-04-01
BMW,520,118282.0,120.0,,diesel,grey,,True,True,False,,True,False,True,,15700.0,2018-04-01
BMW,320,150702.0,120.0,2014-08-01,diesel,,estate,False,True,False,,True,False,True,True,13200.0,2018-04-01
BMW,318,146697.0,100.0,,diesel,blue,estate,False,True,True,False,True,False,True,True,11800.0,2018-04-01
BMW,318,108380.0,100.0,,diesel,brown,estate,False,True,False,False,False,False,True,,11100.0,2018-04-01
,535,197818.0,230.0,2012-01-01,diesel,black,estate,True,True,True,,True,False,True,True,18100.0,2018-04-01
BMW,520,207226.0,120.0,,diesel,black,,True,True,False,,False,True,True,False,10800.0,2018-04-01
BMW,530,121671.0,190.0,,diesel,black,estate,True,True,False,,True,False,True,False,22900.0,2018-04-01
,320,157337.0,120.0,2015-03-01,diesel,brown,,True,True,False,,False,False,True,True,7100.0,2018-04-01
BMW,520,167001.0,135.0,2011-10-01,diesel,grey,estate,True,True,False,,True,False,True,True,15000.0,2018-04-01
BMW,520,92554.0,135.0,2014-03-01,diesel,black,,True,True,False,True,True,,True,True,26100.0,2018-04-01
BMW,525,232281.0,150.0,2010-11-01,diesel,grey,,True,True,True,,True,False,True,True,14500.0,2018-04-01
BMW,520,162222.0,120.0,,diesel,black,estate,True,True,False,,True,False,True,False,13800.0,2018-04-01
BMW,525,213453.0,160.0,2013-01-01,diesel,black,estate,True,True,True,,True,False,True,False,13700.0,2018-04-01
BMW,518,194062.0,100.0,2014-04-01,diesel,grey,estate,False,True,False,,True,,True,,12100.0,2018-04-01
BMW,520,184936.0,120.0,,diesel,brown,estate,True,True,True,,False,False,True,True,14500.0,2018-08-01
BMW,518,132979.0,112.0,2014-11-01,diesel,brown,estate,True,True,False,,True,True,True,True,13600.0,2018-04-01
BMW,318,141068.0,105.0,,diesel,black,estate,False,True,False,,False,False,True,True,12600.0,2018-04-01
BMW,530,188713.0,190.0,2015-01-01,diesel,black,estate,True,False,False,,True,,True,True,19800.0,2018-04-01
,525,398043.0,130.0,,diesel,grey,estate,False,,False,,False,False,True,False,3500.0,2018-04-01
,525,117468.0,160.0,2012-07-01,diesel,black,estate,True,True,True,,True,,True,True,18900.0,2018-04-01
,320,134690.0,135.0,,diesel,grey,estate,True,True,False,,True,True,True,False,14000.0,2018-04-01
BMW,520,165356.0,135.0,,diesel,grey,estate,False,True,False,False,True,False,True,,13200.0,2018-04-01
,520,173590.0,120.0,2014-02-01,diesel,black,estate,True,True,False,,True,False,True,True,14600.0,2018-04-01
BMW,318,193864.0,105.0,2013-11-01,diesel,,estate,False,False,False,,False,False,True,False,9200.0,2018-04-01
BMW,316,223680.0,85.0,,diesel,black,estate,False,True,False,,False,False,True,,7400.0,2018-04-01
BMW,530,157626.0,189.0,,diesel,grey,,True,True,False,,True,False,True,True,9500.0,2018-04-01
BMW,320,178272.0,135.0,2015-05-01,diesel,white,,False,True,False,,True,False,True,True,14900.0,2018-04-01
BMW,320,175266.0,135.0,,diesel,black,estate,True,True,False,,True,True,True,True,13600.0,2018-05-01
BMW,320,151586.0,135.0,2012-11-01,diesel,black,estate,False,,False,False,False,,True,,11100.0,2018-05-01
BMW,520,109195.0,120.0,,diesel,grey,,True,True,True,,True,False,True,True,17600.0,2018-05-01
BMW,520,148908.0,120.0,,diesel,brown,,True,True,False,False,False,False,True,True,15400.0,2018-05-01
BMW,520,96395.0,135.0,2012-04-01,diesel,blue,,True,True,False,False,False,,True,True,17600.0,2018-05-01
BMW,520,149502.0,120.0,2010-03-01,diesel,black,estate,True,True,False,,False,False,True,False,9900.0,2018-05-01
,320,171043.0,135.0,,diesel,grey,estate,False,True,False,,False,,True,True,13400.0,2018-05-01
BMW,320,110891.0,125.0,,petrol,,estate,True,True,True,,True,,True,False,9900.0,2018-05-01
BMW,320,95208.0,135.0,2013-10-01,diesel,,estate,False,True,False,,False,False,False,True,6000.0,2018-05-01
,318,126978.0,100.0,2013-03-01,diesel,grey,estate,True,,True,,False,False,True,True,11200.0,2018-05-01
BMW,518,148943.0,100.0,2013-11-01,diesel,brown,,True,True,True,,True,False,True,True,17300.0,2018-05-01
BMW,318,137075.0,100.0,2013-01-01,diesel,grey,,True,False,True,,False,False,True,False,11800.0,2018-05-01
,320,187314.0,122.0,2013-12-01,diesel,grey,estate,True,True,False,,True,False,True,True,12500.0,2018-05-01
,518,191742.0,105.0,2014-05-01,diesel,brown,,True,True,False,,True,False,True,True,16700.0,2018-05-01
,318,162142.0,100.0,2013-01-01,diesel,silver,estate,True,True,False,False,False,False,True,False,9800.0,2018-05-01
BMW,520,34643.0,120.0,2015-05-01,diesel,black,estate,True,True,False,False,True,,True,True,22800.0,2018-05-01
BMW,318,195543.0,105.0,2014-07-01,diesel,white,estate,False,False,False,,False,False,True,,9500.0,2018-05-01
,520,104176.0,135.0,2012-05-01,diesel,black,estate,True,True,True,False,True,False,True,True,18100.0,2018-05-01
BMW,525,230365.0,145.0,,diesel,black,estate,True,True,True,,True,True,True,True,7300.0,2018-05-01
BMW,320,129339.0,135.0,2012-11-01,diesel,blue,estate,False,True,False,False,False,,True,True,12600.0,2018-05-01
,320,164468.0,120.0,,diesel,grey,estate,True,True,False,False,False,,True,False,10600.0,2018-05-01
BMW,318,153721.0,100.0,2013-11-01,diesel,brown,,True,True,False,,False,False,True,,14800.0,2018-05-01
BMW,316,199826.0,85.0,,diesel,brown,estate,False,False,False,,False,False,True,False,6700.0,2018-08-01
BMW,320,101223.0,120.0,,diesel,black,estate,True,False,False,,True,False,True,False,12500.0,2018-05-01
BMW,320,188531.0,120.0,,diesel,black,,False,,True,,False,False,True,False,4000.0,2018-05-01
BMW,320,111959.0,135.0,,petrol,black,estate,False,True,False,,True,False,True,False,8600.0,2018-05-01
BMW,530,160151.0,190.0,,diesel,blue,estate,False,True,False,,True,True,True,True,22500.0,2018-05-01
BMW,318,88517.0,100.0,2013-05-01,diesel,black,,True,True,False,,False,False,True,False,12500.0,2018-06-01
BMW,520,159788.0,135.0,,diesel,white,,False,True,False,,True,,True,True,16400.0,2018-05-01
,320,169335.0,122.0,2013-04-01,diesel,black,estate,True,True,False,False,True,False,True,True,12500.0,2018-05-01
BMW,525,189614.0,160.0,,diesel,black,estate,False,True,False,,False,False,True,True,20100.0,2018-05-01
BMW,520,172414.0,120.0,,diesel,,,True,True,False,,False,,True,,15400.0,2018-05-01
BMW,530,147699.0,190.0,2013-10-01,diesel,grey,estate,True,True,False,,True,,True,True,24900.0,2018-05-01
BMW,525,245654.0,130.0,,diesel,,estate,True,True,False,False,True,False,True,,6800.0,2018-05-01
BMW,320,119454.0,135.0,,diesel,grey,,False,False,False,,False,False,False,True,14900.0,2018-05-01
BMW,318,151787.0,105.0,2011-03-01,diesel,grey,estate,False,False,False,,False,False,True,,8300.0,2018-05-01
,520,66877.0,135.0,2014-03-01,diesel,white,,True,False,True,,False,True,True,True,19800.0,2018-07-01
,520,144612.0,120.0,2013-01-01,diesel,grey,,True,True,True,,True,False,True,,15200.0,2018-05-01
BMW,520,143447.0,135.0,,diesel,black,estate,True,True,False,False,True,True,True,True,17800.0,2018-05-01
BMW,316,94753.0,85.0,2013-08-01,diesel,black,,False,,False,,False,False,True,,11200.0,2018-08-01
,330,123173.0,190.0,,diesel,grey,estate,True,True,True,False,True,True,True,True,22500.0,2018-05-01
BMW,520,222299.0,135.0,2012-08-01,diesel,black,estate,True,True,False,False,True,False,True,,11400.0,2018-05-01
BMW,318,162048.0,85.0,2003-06-01,diesel,black,estate,True,,False,,True,True,True,False,3200.0,2018-05-01
BMW,320,157035.0,120.0,2015-03-01,diesel,brown,estate,True,True,False,,False,False,True,True,13300.0,2018-05-01
BMW,530,107751.0,190.0,,diesel,black,estate,True,True,True,,True,False,True,,28600.0,2018-05-01
BMW,320,164110.0,120.0,2014-05-01,diesel,black,estate,True,True,False,False,True,False,True,True,12300.0,2018-05-01
,520,20353.0,140.0,,diesel,black,estate,True,True,False,False,True,,True,True,16900.0,2018-05-01
BMW,320,66929.0,120.0,2013-07-01,diesel,black,estate,True,True,False,False,True,False,True,False,13800.0,2018-05-01
BMW,535,138988.0,230.0,2013-11-01,diesel,brown,,False,True,False,,True,False,True,True,27700.0,2018-05-01
,530,203770.0,190.0,,diesel,grey,estate,True,True,True,,True,,True,True,17400.0,2018-05-01
BMW,520,148128.0,135.0,,diesel,,estate,True,True,False,,True,False,True,True,19500.0,2018-05-01
BMW,320,182793.0,135.0,2011-05-01,diesel,black,estate,False,True,False,False,False,False,True,False,5700.0,2018-05-01
